 Country,Collection,Species,WGS84 N,WGS84 E,Time
Suomi,Kastikka Floristic Archives (Kastikka Ark),jääleinikki (fi) — Ranunculus glacialis,69.279064,21.483269,1959-07-01 - 1959-07-31
Suomi,Kastikka Floristic Archives (Kastikka Ark),jääleinikki (fi) — Ranunculus glacialis,69.287179,21.455786,1959-07-01 - 1959-07-31
Suomi,Kastikka Floristic Archives (Kastikka Ark),jääleinikki (fi) — Ranunculus glacialis,69.242566,21.467203,1959-07-01 - 1959-07-31
Suomi,Kastikka Floristic Archives (Kastikka Ark),jääleinikki (fi) — Ranunculus glacialis,69.258786,21.412296,1959-07-01 - 1959-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,68.974036,21.372278,1958-07-01 - 1958-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1957-08-01 - 1957-08-31
Suomi,KUO Vascular plant collections (KUO),jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850364,1956-08-06
Suomi,Main vascular plant collection of Iisalmi Natural History Museum,jääleinikki (fi) — Ranunculus glacialis,69.075009,20.779493,1956-07-27
Suomi,"TUR Vascular plant collections of the Turku University, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,69.233155,21.051462,1956-07-25
Suomi,Main vascular plant collection of Iisalmi Natural History Museum,jääleinikki (fi) — Ranunculus glacialis,69.075009,20.779493,1956-07-24
Suomi,KUO Vascular plant collections (KUO),jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850364,1956-07-23
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1956-07-21
Suomi,Botanical Collections of the Jyväskylä University Museum (JYV),jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1956-07-20
Norja,KUO Vascular plant collections (KUO),jääleinikki (fi) — Ranunculus glacialis,,,1956-07-19
Suomi,Main vascular plant collection of Iisalmi Natural History Museum,jääleinikki (fi) — Ranunculus glacialis,69.075009,20.779493,1956-07-08
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.233155,21.051462,1956-07-01 - 1956-07-31
Suomi,Main vascular plant collection of Iisalmi Natural History Museum,jääleinikki (fi) — Ranunculus glacialis,68.713901,22.787894,1955-08-27
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1955-07-28
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.241659,21.302822,1955-07-01 - 1955-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.330858,21.27926,1955-07-01 - 1955-07-31
Suomi,KUO Vascular plant collections (KUO),jääleinikki (fi) — Ranunculus glacialis,69.054823,21.09949,1954-07-25
Suomi,KUO Vascular plant collections (KUO),jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1954-07-24
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.308177,21.272305,1954-07-22
Suomi,Botanical Collections of the Jyväskylä University Museum (JYV),jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1953-08-15
Ruotsi,"TUR Vascular plant collections of the Turku University, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1953-07-19
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1953-07-01 - 1953-07-31
Suomi,KUO Vascular plant collections (KUO),jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850364,1952-08-01
Suomi,Botanical Collections of the Jyväskylä University Museum (JYV),jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1951-08-15
Suomi,Botanical Collections of the Jyväskylä University Museum (JYV),jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1951-08-15
Suomi,Botanical Collections of the Jyväskylä University Museum (JYV),jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1951-08-15
Suomi,Botanical Collections of the Jyväskylä University Museum (JYV),jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1951-08-15
Suomi,Botanical Collections of the Jyväskylä University Museum (JYV),jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1951-08-04
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1951-08-01 - 1951-08-31
Suomi,KUO Vascular plant collections (KUO),jääleinikki (fi) — Ranunculus glacialis,69.308177,21.272305,1951-07-25
Suomi,KUO Vascular plant collections (KUO),jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850364,1951-07-19
Suomi,KUO Vascular plant collections (KUO),jääleinikki (fi) — Ranunculus glacialis,68.96565,21.123443,1951-07-01
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1951-07-01 - 1951-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1950-08-01 - 1950-08-31
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1950-07-22
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1950-07-02
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1950-07-01 - 1950-07-31
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1950-07-01 - 1950-07-31
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1950-07-01 - 1950-07-31
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1950-07-01 - 1950-07-31
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1950-07-01 - 1950-07-31
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1950-07-01 - 1950-07-31
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1950-07-01 - 1950-07-31
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1950-07-01 - 1950-07-31
Suomi,KUO Vascular plant collections (KUO),jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850364,1950-06-24
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1949-07-14
Suomi,Kastikka Small Collections,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1949-07-12
Suomi,Kastikka Small Collections,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1949-07-12
Suomi,Kastikka Small Collections,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1949-07-12
Suomi,Kastikka Small Collections,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1949-07-12
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.036888,20.601955,1949-07-01 - 1949-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1949-07-01 - 1949-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1949-06-01 - 1949-06-30
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1949-06-01 - 1949-06-30
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1949-06-01 - 1949-06-30
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1949-06-01 - 1949-06-30
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.125973,20.57579,1948-08-01 - 1948-08-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.125973,20.57579,1948-08-01 - 1948-08-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.125973,20.57579,1948-08-01 - 1948-08-31
Suomi,KUO Vascular plant collections (KUO),jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850364,1948-07-05
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1948-07-01 - 1948-07-31
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1948-07-01 - 1948-07-31
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1948-07-01 - 1948-07-31
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1948-07-01 - 1948-07-31
Suomi,Main vascular plant collection of Iisalmi Natural History Museum,jääleinikki (fi) — Ranunculus glacialis,68.713901,22.787894,1947-08-02
Suomi,Main vascular plant collection of Iisalmi Natural History Museum,jääleinikki (fi) — Ranunculus glacialis,68.713901,22.787894,1947-08-02
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1947-08-01 - 1947-08-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1947-07-01 - 1947-07-31
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1946-07-20
Ruotsi,"TUR Vascular plant collections of the Turku University, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1946-07-17
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1946-07-01 - 1946-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1946-07-01 - 1946-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1944-07-01 - 1944-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1943-07-01 - 1943-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1943-07-01 - 1943-07-31
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1943-07-01 - 1943-07-31
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1943-07-01 - 1943-07-31
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1942-08-01 - 1942-08-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1942-07-01 - 1942-07-31
Suomi,KUO Vascular plant collections (KUO),jääleinikki (fi) — Ranunculus glacialis,69.05809,20.809478,1939-07-19
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,68.96565,21.123939,1939-07-01 - 1939-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,68.974036,21.372278,1939-07-01 - 1939-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,68.974036,21.372278,1939-07-01 - 1939-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,68.974036,21.372278,1939-07-01 - 1939-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1939-07-01 - 1939-07-31
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1939-07-01 - 1939-07-31
Suomi,KUO Vascular plant collections (KUO),jääleinikki (fi) — Ranunculus glacialis,69.063249,21.348826,1938-07-18
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.063249,21.349328,1938-07-01 - 1938-07-31
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1938-07-01
Suomi,Kastikka Literature Sources,jääleinikki (fi) — Ranunculus glacialis,69.143991,21.075832,1936-08-12
Suomi,KUO Vascular plant collections (KUO),jääleinikki (fi) — Ranunculus glacialis,69.233155,21.050952,1936-08-08
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1936-08-03
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.143991,21.075832,1936-08-01 - 1936-08-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.143991,21.075832,1936-08-01 - 1936-08-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.233155,21.051462,1936-08-01 - 1936-08-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.233155,21.051462,1936-08-01 - 1936-08-31
Suomi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1936-07-25
Suomi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1936-07-13
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1936-07-13
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.036888,20.601955,1936-07-01 - 1936-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.233155,21.051462,1936-07-01 - 1936-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.143991,21.075832,1935-08-01 - 1935-08-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1935-07-01 - 1935-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1935-07-01 - 1935-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1935-07-01 - 1935-07-31
Suomi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1934-07-14
Suomi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1934-07-14
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1934-07-01 - 1934-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1934-07-01 - 1934-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1934-07-01 - 1934-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1934-07-01 - 1934-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1934-07-01 - 1934-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1934-07-01 - 1934-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1934-07-01 - 1934-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1934-07-01 - 1934-07-31
Suomi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1932-08-08
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1932-08-01 - 1932-08-31
Suomi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1932-08-01
Suomi,Porvoo Museum / Vascular Plant Collection by Arthur Magnusson (Botanical),jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850364,1932-07-08
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1932-07-01 - 1932-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1932-07-01 - 1932-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1931-07-01 - 1931-07-31
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1931-07-01 - 1931-07-31
Suomi,Kastikka Small Collections,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1930-07-12
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1930-07-01 - 1930-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1930-07-01 - 1930-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1929-07-09
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1929-07-01 - 1929-07-31
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1929-07-01 - 1929-07-31
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1929-07-01 - 1929-07-31
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1928-08-04
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1928-07-01 - 1928-07-31
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1927-07-16
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1927-07-15
Ruotsi,"TUR Vascular plant collections of the Turku University, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1927-07-01 - 1927-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.036888,20.601955,1926-07-01 - 1926-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1926-07-01 - 1926-07-31
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1926-07-01 - 1926-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1925-07-01 - 1925-07-31
Suomi,"Vascular plant collections of the Botanical Museum, University of Oulu (OULU)",jääleinikki (fi) — Ranunculus glacialis,69.241659,21.302822,1925-06-01 - 1925-06-30
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1924-07-14
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1924-07-01 - 1924-07-31
Suomi,Kastikka Literature Sources,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1924-06-01 - 1924-08-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1923-07-01 - 1923-07-31
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1922-07-01 - 1922-07-31
Suomi,KUO Vascular plant collections (KUO),jääleinikki (fi) — Ranunculus glacialis,69.143991,21.075327,1920-07-09
Suomi,KUO Vascular plant collections (KUO),jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850364,1920-07-05
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1920-07-01 - 1920-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1920-07-01 - 1920-07-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.036888,20.601955,1919-08-01 - 1919-08-31
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1919-07-13
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1916-07-07
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1916-07-07
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1916-07-07
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1916-07-07
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.330858,21.27926,1915-08-01 - 1915-08-31
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1915-07-23
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1915-07-23
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1915-07-15
Ruotsi,"TUR Vascular plant collections of the Turku University, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1914-07-05
Ruotsi,"TUR Vascular plant collections of the Turku University, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1914-07-04 - 1914-07-05
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1914-07-01 - 1914-07-31
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1913-08-06
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1912-08-01 - 1912-08-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.036888,20.601955,1911-08-01 - 1911-08-31
Suomi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1911-07-26
Suomi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1911-07-26
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1911-07-01 - 1911-07-31
Suomi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1910-08-09
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1910-08-09
Suomi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1910-08-07
Suomi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1910-08-07
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1910-08-01 - 1910-08-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1910-08-01 - 1910-08-31
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1910-08-01 - 1910-08-31
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1910-07-27
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1910-07-01 - 1910-07-31
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1909-07-27
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1909-07-12
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1909-07-12
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1907-07-12
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1905-07-14
Suomi,KUO Vascular plant collections (KUO),jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850364,1905-07-10
Suomi,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,69.046036,20.850864,1905-07-01 - 1905-07-31
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1900-07-10
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1899-07-01 - 1899-07-31
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1898-07-21
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1898-07-01 - 1898-07-31
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1897-07-01 - 1897-07-31
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1897-07-01 - 1897-07-31
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1896-01-01 - 1896-12-31
Norja,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1894-07-01 - 1894-07-31
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1893-08-04
Venäjä,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,,,1892-08-30
Venäjä,Vascular Plant Herbarium,jääleinikki (fi) — Ranunculus glacialis,,,1892-08-30
Ruotsi,"TUR-A Vascular plant collections of the Åbo Akademi, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1892-08-06
Ruotsi,"TUR Vascular plant collections of the Turku University, Herbarium generale",jääleinikki (fi) — Ranunculus glacialis,,,1892-08-01 - 1892-08-31
